timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-12-18 13:59:05	teacher008	teacher	40	I'm looking forward to Christmas! Do you know much about Christmas traditions? In the UK / US etc.?	I'm looking forward to Christmas! Do you know much about Christmas traditions? In the UK / US etc.?		5a	eliciting	writing,world knowledge		
2020-12-18 13:59:42	student009	student	41	Hm	Hm						
2020-12-18 13:59:51	student009	student	42	maybe some of them	maybe some of them						
2020-12-18 14:00:30	teacher008	teacher	43	Well, people decorate Christmas trees, eat chocolate from advent calendars and swap presents	Well, people decorate Christmas trees, eat chocolate from advent calendars and swap presents			scaffolding	world knowledge		
2020-12-18 14:00:59	teacher008	teacher	44	Do you know maybe any Xmas movies? or stories? or songs?	Do you know maybe any Xmas movies? or stories? or songs?		5b	eliciting	writing,world knowledge		
2020-12-18 14:01:48	student009	student	45	Homealone	Home Alone						
2020-12-18 14:02:01	teacher008	teacher	46	definitely!	definitely!						
2020-12-18 14:02:37	teacher008	teacher	47	anything else?	anything else?						
2020-12-18 14:02:43	student009	student	48	Harry Potter also have a Xmas themes)	Harry Potter also has Xmas themes)						
2020-12-18 14:02:56	student009	student	49	Grinch	The Grinch						
2020-12-18 14:03:05	teacher008	teacher	50	Yes, absolutely!	Yes, absolutely!						
2020-12-18 14:03:24	teacher008	teacher	51	If you were Harry, would you prefer Christmas at Hogwarts or in the Burrow?	If you were Harry, would you prefer Christmas at Hogwarts or in the Burrow?		5c	eliciting	writing,lexical resource		
2020-12-18 14:04:05	student009	student	52	burrow	the Burrow						
2020-12-18 14:04:19	teacher008	teacher	53	you know what I'm going to say. Why?	you know what I'm going to say. Why?			eliciting	writing		
2020-12-18 14:05:00	student009	student	54	because Weasley became his family	because the Weasleys became his family						
2020-12-18 14:05:33	student009	student	55	so I think it would be better to go home with Ron	so I think it would be better to go home with Ron						
2020-12-18 14:05:52	teacher008	teacher	56	Ah, it's better to spend Christmas with your family?	Ah, it's better to spend Christmas with your family?						
2020-12-18 14:05:55	teacher008	teacher	57	Yes, I agree!	Yes, I agree!						
2020-12-18 14:06:14	teacher008	teacher	58	Ok, Christmas songs!	Ok, Christmas songs!		6.0	topic opening			
2020-12-18 14:06:19	teacher008	teacher	59	Do you know any?	Do you know any?			eliciting	world knowledge		
2020-12-18 14:07:02	student009	student	60	I don't really think so	I don't really think so						
2020-12-18 14:07:34	teacher008	teacher	61	Well, there are two kinds of Christmas songs. There are pop songs that you can hear at shopping malls, for example	Well, there are two kinds of Christmas songs. There are pop songs that you can hear at shopping malls, for example			scaffolding	world knowledge		
2020-12-18 14:07:57	teacher008	teacher	62	Like 'Let it snow', 'All I want for Christmas', 'Last Christmas I gave you my heart'	Like 'Let it snow', 'All I want for Christmas', 'Last Christmas I gave you my heart'						
2020-12-18 14:08:03	teacher008	teacher	63	Usually about love :)	Usually about love :)						
2020-12-18 14:08:09	student009	student	64	yes	yes						
2020-12-18 14:08:13	student009	student	65	I know them	I know them						
2020-12-18 14:08:26	teacher008	teacher	66	But there are also songs about the Christmas story, about how Jesus was born	But there are also songs about the Christmas story, about how Jesus was born			scaffolding	world knowledge,lexical resource		
2020-12-18 14:08:48	teacher008	teacher	67	They are sung in churches and in schools in the UK	They are sung in churches and in schools in the UK			scaffolding	world knowledge,lexical resource		
2020-12-18 14:09:06	teacher008	teacher	68	For example, my son's favourite that he learned at school is 'Away in the manger'	For example, my son's favourite that he learned at school is 'Away in the manger'			scaffolding	world knowledge,lexical resource		
2020-12-18 14:09:44	teacher008	teacher	69	a manger is a box from which horses and cows feed	a manger is a box from which horses and cows feed			scaffolding	lexical resource,meaning		
2020-12-18 14:09:51	teacher008	teacher	70	Jesus was born in a manger	Jesus was born in a manger			scaffolding	lexical resource,meaning		
2020-12-18 14:10:09	teacher008	teacher	71	It's a really nice song! These church Christmas songs are called 'carols'	It's a really nice song! These church Christmas songs are called 'carols'			scaffolding	world knowledge,lexical resource		
2020-12-18 14:10:26	student009	student	72	yeaj	yeah						
2020-12-18 14:10:31	teacher008	teacher	73	/ˈkær.əl/	/ˈkær.əl/			scaffolding	lexical resource,speaking		
2020-12-18 14:10:38	student009	student	74	can i ask you?	can I ask you?		7.0	topic opening			
2020-12-18 14:10:43	teacher008	teacher	75	Yes of course!	Yes of course!						
2020-12-18 14:10:48	student009	student	76	does your son speak Russian ?)	Does your son speak Russian ?)						
2020-12-18 14:11:35	teacher008	teacher	77	Very little Russian, unfortunately! His Dad is English, so we mostly speak English at home. I do try to teach him some Russian and he's even doing a Russian class online once a week now	Very little Russian, unfortunately! His Dad is English, so we mostly speak English at home. I do try to teach him some Russian and he's even doing a Russian class online once a week now						
2020-12-18 14:12:03	teacher008	teacher	78	But I don't know if he'll ever speak good Russian / Ukrainian! I guess it also depends on whether he would like to when he grows up	But I don't know if he'll ever speak good Russian / Ukrainian! I guess it also depends on whether he would like to when he grows up						
2020-12-18 14:12:26	student009	student	79	maybe he can speak Russian with your parents	Maybe he can speak Russian with your parents						
2020-12-18 14:12:38	teacher008	teacher	80	Yes, he does a bit sometimes! over skype	Yes, he does a bit sometimes! over skype						
2020-12-18 14:12:38	student009	student	81	it is nice to now a lot of languages	it is nice to know a lot of languages						
2020-12-18 14:12:45	teacher008	teacher	82	definitely!	definitely!						
2020-12-18 14:12:59	teacher008	teacher	83	Are there any Christmas carold in Ukraine?	Are there any Christmas carold in Ukraine?		6a	redirection,eliciting	world knowledge,code switching		
2020-12-18 14:13:08	teacher008	teacher	84	*sorry, carols	*sorry, carols			repair	writing		
2020-12-18 14:13:13	student009	student	85	kolyadki	kolyadki			non-English	code switching,lexical resource		
2020-12-18 14:13:18	teacher008	teacher	86	Correct!	Correct!						
2020-12-18 14:13:27	teacher008	teacher	87	Kolyadki are the Ukrainian equivalent	Kolyadki are the Ukrainian equivalent			scaffolding,non-English	world knowledge,lexical resource,code switching		
2020-12-18 14:13:49	teacher008	teacher	88	And do you know that one Ukrainian kolyadka has become popular all over the world as a Christmas carol?	And do you know that one Ukrainian kolyadka has become popular all over the world as a Christmas carol?		6b	eliciting,non-English	world knowledge,code switching		
2020-12-18 14:13:58	student009	student	89	yes	yes						
2020-12-18 14:14:09	teacher008	teacher	90	Yes, of course you do!	Yes, of course you do!						
2020-12-18 14:14:10	student009	student	91	chervona ruta?)	chervona ruta?)			non-English	code switching		
2020-12-18 14:14:13	teacher008	teacher	92	Which one?	Which one?	90.0					
2020-12-18 14:14:22	teacher008	teacher	93	Nooo! it's not a kolyadka!	Nooo! it's not a kolyadka!	91.0					
2020-12-18 14:14:26	student009	student	94	oyno	oy no						
2020-12-18 14:14:33	student009	student	95	not correct name	not the correct name						
2020-12-18 14:14:54	student009	student	96	I forgot name but I understand what you are talking about	I forgot the name but I understand what you are talking about						
2020-12-18 14:15:33	student009	student	97	and Americans say that this song is American	and Americans say that this song is American						
2020-12-18 14:15:35	teacher008	teacher	98	It's called Carol of the Bells here. I've just sent you a video about it. Could you watch and let me know what it's called in Ukrainian?	It's called Carol of the Bells here. I've just sent you a video about it. Could you watch and let me know what it's called in Ukrainian?		8.0	exercise	listening		
2020-12-18 14:15:42	student009	student	99	but it is lie	but it is a lie	97.0					
2020-12-18 14:15:58	teacher008	teacher	100	No, it's not American, you're right!	No, it's not American, you're right!						
2020-12-18 14:17:07	student009	student	101	schedryk!!!	Shchedryk!!!	98.0		non-English	code switching,listening		
2020-12-18 14:17:24	teacher008	teacher	102	Yes!!	Yes!!						
2020-12-18 14:17:32	teacher008	teacher	103	Have you listened to the whole story?	Have you listened to the whole story?						
2020-12-18 14:17:32	student009	student	104	I still remember words	I still remember the lyrics	102.0					
2020-12-18 14:17:41	teacher008	teacher	105	Yes)) it's beautiful	Yes)) it's beautiful						
2020-12-18 14:17:41	student009	student	106	no	no						
2020-12-18 14:17:52	teacher008	teacher	107	Ok, can you listen to the whole story, please?	Ok, can you listen to the whole story, please?		8a	exercise	listening		
2020-12-18 14:17:57	teacher008	teacher	108	I mean watch	I mean watch						
2020-12-18 14:20:13	student009	student	109	i am here	I am here						
2020-12-18 14:20:29	teacher008	teacher	110	Great! How did you like the story?	Great! How did you like the story?						
2020-12-18 14:21:06	student009	student	111	i remember it from music lesson)	I remember it from my music lesson)			eliciting	listening,writing		
2020-12-18 14:21:33	teacher008	teacher	112	Yes, I bet you do!	Yes, I bet you do!						
2020-12-18 14:21:52	teacher008	teacher	113	I had no idea that Leontovych was assassinated by a Soviet agent!	I had no idea that Leontovych was assassinated by a Soviet agent!						
2020-12-18 14:22:03	student009	student	114	me too	me neither						
2020-12-18 14:22:45	teacher008	teacher	115	Do you think the lady who presents the video is English / American / Ukrainian?	Do you think the lady who presents the video is English / American / Ukrainian?		8b	eliciting	listening,speaking		
2020-12-18 14:23:10	student009	student	116	Ukrainian	Ukrainian						
2020-12-18 14:23:27	teacher008	teacher	117	you know what I'm going to say <STUDENT> :)	you know what I'm going to say <STUDENT> :)						
2020-12-18 14:23:56	student009	student	118	because dhe looks like dhe is Ukrainian	because she looks like she is Ukrainian						
2020-12-18 14:24:16	student009	student	119	her speaking isnot clearly English or American	her speaking is not clearly English or American						
2020-12-18 14:24:29	student009	student	120	and the name of the channel	and the name of the channel						
2020-12-18 14:24:42	student009	student	121	with word KIEV	with the word KIEV						
2020-12-18 14:25:22	teacher008	teacher	122	it's Kyivpost, but anyone could work for it, right?	it's Kyivpost, but anyone could work for it, right?						
2020-12-18 14:25:28	teacher008	teacher	123	Her accent is American, actually	Her accent is American, actually			scaffolding	speaking		
2020-12-18 14:25:42	student009	student	124	yes	yes						
2020-12-18 14:25:43	teacher008	teacher	125	what do you mean by she looks Ukrainian?	what do you mean by she looks Ukrainian?	118.0					
2020-12-18 14:26:50	student009	student	126	like slavik	like Slavic						
2020-12-18 14:27:01	student009	student	127	slavyani	slavyani			non-English	code switching,lexical resource		
2020-12-18 14:27:01	teacher008	teacher	128	Ok, I see what you mean :)	Ok, I see what you mean :)						
2020-12-18 14:27:21	teacher008	teacher	129	I agree with you, actually, I think she's Ukrainian because she pronounces Ukrainian names like a native speaker	I agree with you, actually, I think she's Ukrainian because she pronounces Ukrainian names like a native speaker						
2020-12-18 14:27:27	teacher008	teacher	130	But her English is brilliant!	But her English is brilliant!						
2020-12-18 14:27:38	teacher008	teacher	131	Slavic	Slavic	126.0		repair	lexical resource,writing		
2020-12-18 14:27:51	student009	student	132	yes	yes						
2020-12-18 14:28:11	teacher008	teacher	133	I'll send you another version of the Carol of the Bells, sung acapella	I'll send you another version of the Carol of the Bells, sung acapella		8c	homework	listening		
2020-12-18 14:28:16	teacher008	teacher	134	do you know 'acapella'?	do you know 'acapella'?			eliciting	lexical resource		
2020-12-18 14:28:24	student009	student	135	yes	yes						
2020-12-18 14:28:38	teacher008	teacher	136	Sorry, wrong spelling!	Sorry, wrong spelling!	134.0		repair	writing		
2020-12-18 14:28:41	teacher008	teacher	137	a cappella	a cappella			repair	writing		
2020-12-18 14:28:46	teacher008	teacher	138	double pp double ll	double pp double ll			repair	writing		
2020-12-18 14:28:52	teacher008	teacher	139	what does it mean?	what does it mean?	135.0		eliciting	lexical resource,meaning		
2020-12-18 14:29:12	student009	student	140	like there is no music	like there is no music						
2020-12-18 14:29:30	student009	student	141	and music is made from sounds that people make	and music is made from the sounds that people make						
2020-12-18 14:29:35	teacher008	teacher	142	yes, exactly!	yes, exactly!						
2020-12-18 14:30:02	teacher008	teacher	143	Like many music words, it comes from ... which language?	Like many music words, it comes from ... which language?			eliciting	lexical resource,meta knowledge		
2020-12-18 14:31:18	student009	student	144	Italian	Italian						
2020-12-18 14:31:35	teacher008	teacher	145	absolutely, correct!	absolutely, correct!						
2020-12-18 14:32:27	teacher008	teacher	146	Ok, <STUDENT>, I'll let you go. Have a wonderful Christmas and a happy New Year! I'll talk to you on Tuesday January 5 at the usual time (unless you're busy, then you'll let me know)	Ok, <STUDENT>, I'll let you go. Have a wonderful Christmas and a happy New Year! I'll talk to you on Tuesday January 5 at the usual time (unless you're busy, then you'll let me know)		9.0	closing			
2020-12-18 14:32:50	student009	student	147	You too!!	You too!!						
2020-12-18 14:32:56	student009	student	148	bye  bye!	bye  bye!						
2020-12-18 14:33:03	teacher008	teacher	149	Bye <STUDENT> :)	Bye <STUDENT> :)						B2
