timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-03-10 10:50:11	student011	student	61	You've written that you are much more shocked by something else ? What is it?	You've written that you are much more shocked by something else ? What is it?	56.0					
2021-03-10 10:50:29	teacher008	teacher	62	Yes, I'm getting there :)	Yes, I'm getting there :)						
2021-03-10 10:50:53	student011	student	63	Of course, I remember	Of course, I remember	60.0					
2021-03-10 10:51:07	teacher008	teacher	64	And then the Queen approves the law (it's called the royal assent). In theory, she has veto powers but she never uses it, it's a formality	And then the Queen approves the law (it's called the royal assent). In theory, she has veto powers but she never uses it, it's a formality			revision	lexical resource,world knowledge		
2021-03-10 10:51:15	student011	student	65	What does it mean I'm getting there? )	What does 'I'm getting there' mean? )	62.0	4d	enquiry	lexical resource,meaning		
2021-03-10 10:51:31	teacher008	teacher	66	I'm getting to the point of telling you what I'm shocked about))	I'm getting to the point of telling you what I'm shocked about))			scaffolding	lexical resource,meaning		
2021-03-10 10:51:46	student011	student	67	Ok )	Ok )						
2021-03-10 10:52:06	student011	student	68	Yes I remember about the Queen's veto	Yes I remember about the Queen's veto	64.0					
2021-03-10 10:53:20	teacher008	teacher	69	Well, it turns out, the Queen has much more power than we ever knew! Apparently, she looks at bills before they go to the Parliament and she has changed / thrown away some of them, especially the ones that are not good for her. For example, if a bill means people will find out about how rich she is or there is a danger that she will lose some of her land / powers	Well, it turns out, the Queen has much more power than we ever knew! Apparently, she looks at bills before they go to the Parliament and she has changed / thrown away some of them, especially the ones that are not good for her. For example, if a bill means people will find out about how rich she is or there is a danger that she will lose some of her land / powers						
2021-03-10 10:53:42	teacher008	teacher	70	She vetoes some bills before they even get to the Parliament!	She vetoes some bills before they even get to the Parliament!						
2021-03-10 10:54:13	student011	student	71	Really?	Really?						
2021-03-10 10:54:16	teacher008	teacher	72	This was a new investigation, and this practice is completely undemocratic, of course, and means that the Queen has much more power than anybody thought	This was a new investigation, and this practice is completely undemocratic, of course, and means that the Queen has much more power than anybody thought						
2021-03-10 10:54:31	teacher008	teacher	73	Yes, the investigation was done by one of the leading newspapers, the Guardian	Yes, the investigation was done by one of the leading newspapers, the Guardian	71.0					
2021-03-10 10:55:03	student011	student	74	Yes, people think that she is just 'milaya starushka' )))	Yes, people think that she is just 'milaya starushka' )))	72.0		non-English	code switching,lexical resource		
2021-03-10 10:55:11	teacher008	teacher	75	She apparently looked through more than 1000 bills before they got to the Parliament	She apparently looked through more than 1000 bills before they got to the Parliament	73.0					
2021-03-10 10:55:29	teacher008	teacher	76	Exactly! But she is a very powerful woman, protecting her wealth and her power	Exactly! But she is a very powerful woman, protecting her wealth and her power	74.0					
2021-03-10 10:55:40	student011	student	77	during which period?	during which period?	75.0					
2021-03-10 10:55:59	teacher008	teacher	78	I should have said 'has looked', during her rule	I should have said 'has looked', during her rule	75.0	4e	repair	grammatical resource		
2021-03-10 10:56:18	teacher008	teacher	79	She has looked through more than 1000 bills since she became the Queen	She has looked through more than 1000 bills since she became the Queen	77, 78					
2021-03-10 10:56:25	teacher008	teacher	80	That's good grammar now :)	That's good grammar now :)						
2021-03-10 10:56:44	student011	student	81	))	))						
2021-03-10 10:57:35	teacher008	teacher	82	How shocking is that?!	How shocking is that?!	79.0	4d (continued)				
2021-03-10 10:57:51	student011	student	83	Shocking shocking!	Shocking shocking!						
2021-03-10 10:58:20	student011	student	84	she is not milaya starushka	she is not milaya starushka			non-English	code switching,lexical resource		
2021-03-10 10:58:20	teacher008	teacher	85	Exactly! :)	Exactly! :)						
2021-03-10 10:58:27	teacher008	teacher	86	Not at all!	Not at all!						
2021-03-10 10:59:10	teacher008	teacher	87	Ok, but have you seen the interview that Prince Harry gave to James Corden, a couple of weeks ago?	Ok, but have you seen the interview that Prince Harry gave to James Corden, a couple of weeks ago?		5.0	topic opening			
2021-03-10 10:59:20	student011	student	88	is that investigation was published on the Guardian website?	was that investigation published on the Guardian website?	86.0					
2021-03-10 10:59:28	student011	student	89	Or there is a video?	Or there is a video?						
2021-03-10 10:59:39	teacher008	teacher	90	James Corden is an actor, musician and TV presenter from the UK, but he moved to Los Angeles a while ago	James Corden is an actor, musician and TV presenter from the UK, but he moved to Los Angeles a while ago	87.0					
2021-03-10 10:59:56	teacher008	teacher	91	It's a series of articles, I'll send you links if you're curious	It's a series of articles, I'll send you links if you're curious	89.0					
2021-03-10 11:00:01	teacher008	teacher	92	On the Guardian website, yes!	On the Guardian website, yes!	88.0					
2021-03-10 11:00:03	student011	student	93	No, I haven't seen it	No, I haven't seen it	87.0					
2021-03-10 11:00:38	student011	student	94	What about is it?	What is it about?						
2021-03-10 11:00:43	teacher008	teacher	95	Ah, good! Because this is going to be your homework. This is the most fun royal interview I've ever seen! I'm sure you'll enjoy it	Ah, good! Because this is going to be your homework. This is the most fun royal interview I've ever seen! I'm sure you'll enjoy it						
2021-03-10 11:00:59	teacher008	teacher	96	And I'm going to give you some vocabulary for it in a minute	And I'm going to give you some vocabulary for it in a minute						
2021-03-10 11:01:33	teacher008	teacher	97	When Harry and Meghan stepped down as royals, they moved to Canada, and then they moved to LA	When Harry and Meghan stepped down as royals, they moved to Canada, and then they moved to LA	94.0					
2021-03-10 11:01:34	student011	student	98	Ok! )	Ok! )						
2021-03-10 11:01:56	teacher008	teacher	99	I don't want to spoil it for you!	I don't want to spoil it for you!						
2021-03-10 11:02:44	student011	student	100	I see )	I see )						
2021-03-10 11:02:45	teacher008	teacher	101	Ok, are you ready for some new words? Maybe not all of them new)	Ok, are you ready for some new words? Maybe not all of them new)		6.0	presentation	lexical resource		
2021-03-10 11:03:02	student011	student	102	I'm ready! )	I'm ready! )						
2021-03-10 11:03:36	teacher008	teacher	103	Ok, the first one is 'fare': a bus fare, a train fare (the money you pay to ride on public transport)	Ok, the first one is 'fare': a bus fare, a train fare (the money you pay to ride on public transport)			presentation	lexical resource,meaning		
2021-03-10 11:04:14	teacher008	teacher	104	When I first moved to Kyiv, a bus fare was about 2 hryvnas, and when I was leaving, it was about 5 :)	When I first moved to Kyiv, a bus fare was about 2 hryvnas, and when I was leaving, it was about 5 :)			presentation	lexical resource,meaning		
2021-03-10 11:04:32	student011	student	105	)	)						
2021-03-10 11:04:44	teacher008	teacher	106	What's the underground fare these days?	What's the underground fare these days?			eliciting	lexical resource		
2021-03-10 11:05:59	student011	student	107	I think the underground fare is 8 uah now	I think the underground fare is 8 uah now						
2021-03-10 11:06:12	teacher008	teacher	108	Oh my goodness! I think it used to be 1 uah	Oh my goodness! I think it used to be 1 uah						
2021-03-10 11:06:27	teacher008	teacher	109	But still, it's much cheaper than London transport fares :)	But still, it's much cheaper than London transport fares :)						
2021-03-10 11:07:06	student011	student	110	I'n not sure because now I don't have to use the metro and I try to avoid it because it's crowded	I'n not sure because now I don't have to use the metro and I try to avoid it because it's crowded	107.0					
2021-03-10 11:07:24	teacher008	teacher	111	I can imagine!	I can imagine!						
2021-03-10 11:07:29	teacher008	teacher	112	Ok, next one!	Ok, next one!		6a	presentation	lexical resource		
2021-03-10 11:07:38	student011	student	113	It's chipper you are right )	It's cheaper you are right )	109.0					
2021-03-10 11:08:07	teacher008	teacher	114	If you imagine a crown (like the one the Queen wears), it's very heavy because it's made of metal and is decorated with.....	If you imagine a crown (like the one the Queen wears), it's very heavy because it's made of metal and is decorated with.....	112.0		presentation	lexical resource,meaning		
2021-03-10 11:08:23	teacher008	teacher	115	shiny beautiful very expensive stones	shiny beautiful very expensive stones			presentation	lexical resource,meaning		
2021-03-10 11:08:27	teacher008	teacher	116	called 'gems'	called 'gems'			presentation	lexical resource		
2021-03-10 11:08:39	teacher008	teacher	117	/dʒem/	/dʒem/			presentation	lexical resource,speaking		
2021-03-10 11:08:50	student011	student	118	Aha! I see	Aha! I see						
2021-03-10 11:10:08	teacher008	teacher	119	Ok, and if you're a tourist in London, you can go to some famous places, like Trafalgar Square, Hyde Park etc. etc., but also, you can find some less famous and less crowded places that are still very interesting	Ok, and if you're a tourist in London, you can go to some famous places, like Trafalgar Square, Hyde Park etc. etc., but also, you can find some less famous and less crowded places that are still very interesting			presentation	lexical resource,meaning		
2021-03-10 11:10:19	teacher008	teacher	120	Places like these are called 'hidden gems'	Places like these are called 'hidden gems'			presentation	lexical resource,meaning		
2021-03-10 11:10:33	teacher008	teacher	121	They are very interesting, but not many people know about them!	They are very interesting, but not many people know about them!			presentation	lexical resource,meaning		
2021-03-10 11:11:07	student011	student	122	Ok! A very goo explanation actually	Ok! A very good explanation actually						
2021-03-10 11:11:11	student011	student	123	good	good			repair	writing		
2021-03-10 11:11:41	teacher008	teacher	124	Ok, cool, I'm going to be moving on quite fast, so that we have the time for all the words. Next one!	Ok, cool, I'm going to be moving on quite fast, so that we have the time for all the words. Next one!		6b	presentation	lexical resource		
2021-03-10 11:11:46	teacher008	teacher	125	an obstacle course	an obstacle course			presentation	lexical resource		
2021-03-10 11:12:21	teacher008	teacher	126	it's a race in which runners have to climb over things, jump, hit a target etc. etc.	it's a race in which runners have to climb over things, jump, hit a target etc. etc.			presentation	lexical resource,meaning		
2021-03-10 11:12:24	teacher008	teacher	127	not just run	not just run			presentation	lexical resource,meaning		
2021-03-10 11:12:31	student011	student	128	I see	I see						
2021-03-10 11:12:48	teacher008	teacher	129	maybe the best way is to google a picture of an obstacle course	maybe the best way is to google a picture of an obstacle course			presentation,reference	lexical resource,meaning	website	
2021-03-10 11:13:44	teacher008	teacher	130	But you can imagine it, right? There are obstacle courses for dogs too, for example, not just for people	But you can imagine it, right? There are obstacle courses for dogs too, for example, not just for people			presentation	lexical resource,meaning		
2021-03-10 11:14:22	student011	student	131	It's understandable 100%	It's understandable 100%						
2021-03-10 11:14:26	student011	student	132	)	)						
2021-03-10 11:14:41	teacher008	teacher	133	Ok, next one! As you know, Harry is a prince, but his official title is the Duke of Sussex	Ok, next one! As you know, Harry is a prince, but his official title is the Duke of Sussex		6c	presentation	lexical resource		
2021-03-10 11:14:56	teacher008	teacher	134	and Meghan is....?? (the female version of duke)	and Meghan is....?? (the female version of duke)			presentation	lexical resource,meaning		
2021-03-10 11:15:39	teacher008	teacher	135	the duchess	the duchess			presentation	lexical resource		
2021-03-10 11:15:46	teacher008	teacher	136	the Duchess of Sussex	the Duchess of Sussex			presentation	lexical resource		
2021-03-10 11:15:56	student011	student	137	I see	I see						
2021-03-10 11:16:20	teacher008	teacher	138	By the way, Harry calls her 'Meg' in the interview (just to help with understanding when you're listening). And their little son is Archie	By the way, Harry calls her 'Meg' in the interview (just to help with understanding when you're listening). And their little son is Archie		6d	scaffolding	listening		
2021-03-10 11:16:28	teacher008	teacher	139	Not a very common royal name at all :)	Not a very common royal name at all :)						
2021-03-10 11:16:57	student011	student	140	hahaha	hahaha						
2021-03-10 11:17:44	student011	student	141	How old is he actually?	How old is he actually?						
2021-03-10 11:17:49	student011	student	142	! year old?	1 year old?						
2021-03-10 11:17:51	teacher008	teacher	143	1,5 I think	1,5 I think						
2021-03-10 11:17:51	student011	student	144	1.0	1.0	142.0		repair	writing		
2021-03-10 11:17:55	teacher008	teacher	145	Yes, something like that	Yes, something like that						
2021-03-10 11:17:58	student011	student	146	Aha, thank you	Aha, thank you	143.0					
2021-03-10 11:18:03	teacher008	teacher	147	Ok, next one!	Ok, next one!		6e	presentation	lexical resource		
2021-03-10 11:18:31	teacher008	teacher	148	If someone find the love of their life, this person is 'the one' for them	If someone find the love of their life, this person is 'the one' for them			presentation	lexical resource,meaning		
2021-03-10 11:18:48	teacher008	teacher	149	James Corden asks Harry, 'When did you realize that Meghan was the one?'	James Corden asks Harry, 'When did you realize that Meghan was the one?'			presentation	lexical resource,meaning		
2021-03-10 11:18:56	student011	student	150	aha, ok )))	aha, ok )))						
2021-03-10 11:19:00	teacher008	teacher	151	the one' as in 'the one and only', 'the best one'	the one' as in 'the one and only', 'the best one'			scaffolding	lexical resource,meaning		
2021-03-10 11:19:21	teacher008	teacher	152	Yes, it's quite intuitive	Yes, it's quite intuitive						
2021-03-10 11:19:49	teacher008	teacher	153	Ok, and if two people meet and like each other straightaway, we can say that they 'hit it off'	Ok, and if two people meet and like each other straightaway, we can say that they 'hit it off'		6f	presentation	lexical resource,meaning		
2021-03-10 11:20:36	teacher008	teacher	154	It's not necessarily about a romantic relationship. I think you and me hit it off when we first met 8 (??) years ago :)	It's not necessarily about a romantic relationship. I think you and me hit it off when we first met 8 (??) years ago :)			presentation	lexical resource,meaning		
2021-03-10 11:20:45	teacher008	teacher	155	At least I knew I liked you straightaway	At least I knew I liked you straightaway			presentation	lexical resource,meaning		
2021-03-10 11:20:48	student011	student	156	is it just about love?	is it just about love?	153.0		enquiry	lexical resource,meaning		
2021-03-10 11:20:58	teacher008	teacher	157	No, not only!	No, not only!						
2021-03-10 11:20:58	student011	student	158	Ah, Ok. I see now	Ah, Ok. I see now	154.0					
2021-03-10 11:21:03	student011	student	159	)	)						
2021-03-10 11:21:23	teacher008	teacher	160	Ok, next one!	Ok, next one!		6g	presentation	lexical resource		
2021-03-10 11:21:29	student011	student	161	We completely hit it off ))	We completely hit it off ))	159.0					
2021-03-10 11:21:57	teacher008	teacher	162	Today is the new word attack, we will practice and chat more on Friday, ok?	Today is the new word attack, we will practice and chat more on Friday, ok?	160.0					
2021-03-10 11:22:00	teacher008	teacher	163	Yes, we did))	Yes, we did))	161.0					
2021-03-10 11:22:14	student011	student	164	ok )	ok )	162.0					
2021-03-10 11:22:27	student011	student	165	I'm ready )	I'm ready )						
2021-03-10 11:22:31	teacher008	teacher	166	Ok! Do you know 'fiction'? and 'fictional'?	Ok! Do you know 'fiction'? and 'fictional'?			eliciting	lexical resource,meaning		
2021-03-10 11:22:57	student011	student	167	Like a genre?	Like a genre?						
2021-03-10 11:23:02	teacher008	teacher	168	Like books / films. If a book is fiction, it's written about imaginary characters and situations	Like books / films. If a book is fiction, it's written about imaginary characters and situations			scaffolding	lexical resource,meaning		
2021-03-10 11:23:17	student011	student	169	Yes, I know )	Yes, I know )						
2021-03-10 11:23:32	teacher008	teacher	170	But if it's non-fiction, it's about history, science etc. What actually happened / what is actually true	But if it's non-fiction, it's about history, science etc. What actually happened / what is actually true			scaffolding	lexical resource,meaning		
2021-03-10 11:23:42	teacher008	teacher	171	Ok, cool!	Ok, cool!						
2021-03-10 11:23:44	student011	student	172	I see	I see						
2021-03-10 11:24:03	teacher008	teacher	173	And also, a book / film can be based on a true story	And also, a book / film can be based on a true story			scaffolding	lexical resource		
2021-03-10 11:24:13	teacher008	teacher	174	or maybe 'loosely based on' a true story	or maybe 'loosely based on' a true story			scaffolding	lexical resource		
2021-03-10 11:24:14	student011	student	175	Bris prefers to write non-fiction books )	Boris prefers to write non-fiction books )						
2021-03-10 11:24:31	student011	student	176	Boris	Boris			repair	writing		
2021-03-10 11:24:32	teacher008	teacher	177	It's not very accurate, but it's loosely based on the truth	It's not very accurate, but it's loosely based on the truth	174.0		scaffolding	lexical resource,meaning		
2021-03-10 11:25:01	teacher008	teacher	178	Yes, the Churchill book is non-fiction I guess. If he tried to be accurate about history	Yes, the Churchill book is non-fiction I guess. If he tried to be accurate about history	175.0					
2021-03-10 11:25:47	student011	student	179	ok, so loosely based it's like based on truth but not 100%	ok, so loosely based it's like based on the truth but not 100%	177.0					
2021-03-10 11:25:49	student011	student	180	I see	I see						
2021-03-10 11:26:06	teacher008	teacher	181	yes, it's maybe 70% :)	yes, it's maybe 70% :)						
2021-03-10 11:26:12	student011	student	182	haha ) Ok ))	haha ) Ok ))						
2021-03-10 11:27:00	teacher008	teacher	183	Ok, in the interview Harry talks about 'public service'. The life of a royal is given to public service. Public service means things that are done for the people of the country, such as hospitals, libraries, schools, charities etc.	Ok, in the interview Harry talks about 'public service'. The life of a royal is given to public service. Public service means things that are done for the people of the country, such as hospitals, libraries, schools, charities etc.		6h	presentation	lexical resource,meaning		
2021-03-10 11:27:10	teacher008	teacher	184	Trying to improve the life of people	Trying to improve the life of people			presentation	lexical resource,meaning		
2021-03-10 11:27:17	teacher008	teacher	185	without making money out of it	without making money out of it			presentation	lexical resource,meaning		
2021-03-10 11:27:37	student011	student	186	I see	I see						
2021-03-10 11:27:50	teacher008	teacher	187	Ok, an easy one	Ok, an easy one		6i	presentation	lexical resource		
2021-03-10 11:27:56	teacher008	teacher	188	hysterical = very funny	hysterical = very funny			presentation	lexical resource		
2021-03-10 11:28:04	student011	student	189	))	))						
2021-03-10 11:28:24	student011	student	190	not the same in Ukrainian or Russian )	not the same in Ukrainian or Russian )						
2021-03-10 11:28:29	teacher008	teacher	191	well, this is not always the meaning, but in the way Harry uses it	well, this is not always the meaning, but in the way Harry uses it			presentation	lexical resource		
2021-03-10 11:28:40	teacher008	teacher	192	No, not the same at all!	No, not the same at all!	190.0					
2021-03-10 11:29:00	teacher008	teacher	193	It's so funny that you become hysterical and can't stop laughing. Something like that))	It's so funny that you become hysterical and can't stop laughing. Something like that))	191.0		presentation	lexical resource,meaning		
2021-03-10 11:29:13	teacher008	teacher	194	Ok, one last word! a waffle!	Ok, one last word! a waffle!		6j	presentation	lexical resource		
2021-03-10 11:29:20	teacher008	teacher	195	Do you know 'waffles'?	Do you know 'waffles'?			eliciting	lexical resource,meaning		
2021-03-10 11:29:31	student011	student	196	The thing to eat? )	The thing to eat? )						
2021-03-10 11:29:38	teacher008	teacher	197	/ˈwɒf.əl/	/ˈwɒf.əl/			presentation	lexical resource,speaking		
2021-03-10 11:29:51	teacher008	teacher	198	Yes, yummy waffles, like Belgian waffles	Yes, yummy waffles, like Belgian waffles			presentation	lexical resource		
2021-03-10 11:30:00	student011	student	199	Even more	Even more						
2021-03-10 11:30:02	student011	student	200	I like i	I like it						
2021-03-10 11:30:05	student011	student	201	it	it			repair	writing		
2021-03-10 11:30:09	teacher008	teacher	202	You can make them in a waffle maker, put some yogurt and berries on	You can make them in a waffle maker, put some yogurt and berries on			presentation	lexical resource		
2021-03-10 11:30:11	student011	student	203	not just know )	not just know )	200.0					
2021-03-10 11:30:16	teacher008	teacher	204	I love waffles :)	I love waffles :)						
2021-03-10 11:30:21	teacher008	teacher	205	Me too!	Me too!						
2021-03-10 11:30:32	student011	student	206	So am I	So do I		6k	enquiry	grammatical resource		
2021-03-10 11:30:33	student011	student	207	?	?						
2021-03-10 11:30:36	student011	student	208	)	)						
2021-03-10 11:30:52	teacher008	teacher	209	Ok, cool! And you know 'casting', right? Choosing actors to play different roles in movies / shows	Ok, cool! And you know 'casting', right? Choosing actors to play different roles in movies / shows		6l	presentation	lexical resource		
2021-03-10 11:31:03	student011	student	210	I know!	I know!						
2021-03-10 11:31:04	teacher008	teacher	211	I think it's the same in Russian / Ukrainian, isn't it?	I think it's the same in Russian / Ukrainian, isn't it?						
2021-03-10 11:31:08	teacher008	teacher	212	Yes, cool, lovely!	Yes, cool, lovely!	210.0					
2021-03-10 11:31:12	student011	student	213	Same!	Same!	211.0					
2021-03-10 11:31:50	teacher008	teacher	214	Ok, I'm sending you the link. The only thing I'm going to say, the subtitles are not good quality at all (probably auto-generated), so I would strongly recommend to listen without them	Ok, I'm sending you the link. The only thing I'm going to say, the subtitles are not good quality at all (probably auto-generated), so I would strongly recommend to listen without them		7.0	homework,scaffolding	listening		
2021-03-10 11:32:10	teacher008	teacher	215	And also, if you re-read the new words before you listen, that should help	And also, if you re-read the new words before you listen, that should help			homework,scaffolding	listening		
2021-03-10 11:32:11	student011	student	216	ok )	ok )						
2021-03-10 11:32:19	student011	student	217	I will	I will						
2021-03-10 11:32:22	student011	student	218	thank you!	thank you!						
2021-03-10 11:32:37	teacher008	teacher	219	Oh, you know what, I'll send you the link in Messenger, that'll be easier.	Oh, you know what, I'll send you the link in Messenger, that'll be easier.						
2021-03-10 11:32:49	teacher008	teacher	220	Ok, cool! And we can talk about it on Friday! Hope you enjoy it :)	Ok, cool! And we can talk about it on Friday! Hope you enjoy it :)						
2021-03-10 11:32:51	student011	student	221	Have a good day xxx	Have a good day xxx		8.0	closing			
2021-03-10 11:32:55	student011	student	222	thank you	thank you						
2021-03-10 11:33:00	student011	student	223	bye )	bye )						
2021-03-10 11:33:03	teacher008	teacher	224	But if you haven't got the time to do it, just let me know, it's ok	But if you haven't got the time to do it, just let me know, it's ok						
2021-03-10 11:33:05	teacher008	teacher	225	Bye! :)	Bye! :)						B2
