timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-03-03 08:11:27	student011	student	34	also we are preparing several forms for the existing students and the students who gave up Russian or Ukrainian	also we are preparing several forms for the existing students and the students who gave up Russian or Ukrainian	32.0					
2021-03-03 08:11:53	student011	student	35	We will analyze the data and then change our strategy too	We will analyze the data and then change our strategy too						
2021-03-03 08:12:19	student011	student	36	The house with the lady )	The house with the lady )	33.0					
2021-03-03 08:12:39	teacher008	teacher	37	Ok, sure. Do you mean feedback forms?	Ok, sure. Do you mean feedback forms?	35.0		scaffolding	lexical resource		
2021-03-03 08:12:51	student011	student	38	And now I watch 'papa course@ too' )	And now I'm watching the 'papa course' too )	36.0					
2021-03-03 08:13:01	student011	student	39	papa course' too )	papa course' too )			repair	writing		
2021-03-03 08:13:26	student011	student	40	Exactly! Feedback forms )	Exactly! Feedback forms )	37.0					
2021-03-03 08:13:54	teacher008	teacher	41	I see! You're properly getting your teeth into it, I'm sure it'll pay off!	I see! You're properly getting your teeth into it, I'm sure it'll pay off!						
2021-03-03 08:15:49	student011	student	42	Ok, 'rasshifruy')))	Ok, 'rasshifruy')))		3a	non-English,enquiry	code switching,lexical resource		
2021-03-03 08:16:03	student011	student	43	Ah, Ok! I see	Ah, Ok! I see						
2021-03-03 08:16:28	student011	student	44	But all this expressions are new to me )	But all these expressions are new to me )						
2021-03-03 08:16:34	teacher008	teacher	45	Yes, I thought you'd understand even if you don't know every word )) which is a very useful skill	Yes, I thought you'd understand even if you don't know every word )) which is a very useful skill						
2021-03-03 08:16:48	teacher008	teacher	46	What do you think it means to get your teeth into something?	What do you think it means to get your teeth into something?			eliciting	lexical resource,meaning		
2021-03-03 08:18:00	student011	student	47	Like I decide to work strong with this stuff )	Like to decide to work intensively with this stuff )						
2021-03-03 08:18:54	teacher008	teacher	48	Yes, exactly!	Yes, exactly!						
2021-03-03 08:19:10	teacher008	teacher	49	and pay off? Like, I'm sure your efforts will pay off!	and pay off? Like, I'm sure your efforts will pay off!			eliciting	lexical resource,meaning		
2021-03-03 08:19:41	student011	student	50	Yes!	Yes!						
2021-03-03 08:20:05	teacher008	teacher	51	Yes, it's quite intuitive :)	Yes, it's quite intuitive :)						
2021-03-03 08:20:24	student011	student	52	I means that if I pay my attention to this topic, I will have good results then	It means that if I pay attention to this topic, I will have good results later						
2021-03-03 08:20:46	teacher008	teacher	53	Yes, that's right!	Yes, that's right!						
2021-03-03 08:21:12	teacher008	teacher	54	e.g. All the running he was doing paid off when he took part in a marathon	e.g. All the running he was doing paid off when he took part in a marathon			scaffolding	lexical resource		
2021-03-03 08:21:26	teacher008	teacher	55	The marketing campaign started to pay off	The marketing campaign started to pay off			scaffolding	lexical resource		
2021-03-03 08:21:29	teacher008	teacher	56	things like that	things like that						
2021-03-03 08:22:19	student011	student	57	I see!	I see!						
2021-03-03 08:22:42	student011	student	58	thank you	thank you						
2021-03-03 08:22:43	teacher008	teacher	59	Ok, but you wanted to focus on the 'old' words, didn't you?	Ok, but you wanted to focus on the 'old' words, didn't you?		4.0	revision,topic opening	lexical resource		
2021-03-03 08:23:03	teacher008	teacher	60	Thanks for your list, you're a very hard-working student!	Thanks for your list, you're a very hard-working student!						
2021-03-03 08:23:16	student011	student	61	haha, I'm not sure )	haha, I'm not sure )						
2021-03-03 08:24:07	teacher008	teacher	62	Oh, what's the weather like in Kyiv? Is it still snowy or has it now turned into .....?	Oh, what's the weather like in Kyiv? Is it still snowy or has it now turned into .....?		4a	eliciting	lexical resource		
2021-03-03 08:25:24	student011	student	63	ok	ok						
2021-03-03 08:26:06	student011	student	64	it now turned into slгыр	it has now turned into slush						
2021-03-03 08:26:14	student011	student	65	slush	slush			repair	writing		
2021-03-03 08:26:17	student011	student	66	sorry	sorry						
2021-03-03 08:26:23	teacher008	teacher	67	Haha, I like the first spelling)))	Haha, I like the first spelling)))						
2021-03-03 08:26:30	student011	student	68	hahaha )	hahaha )						
2021-03-03 08:27:12	teacher008	teacher	69	That's right! Do you know 'slush' the drink? people also say 'slushy'	That's right! Do you know 'slush' the drink? people also say 'slushy'			eliciting	lexical resource		
2021-03-03 08:27:32	teacher008	teacher	70	Lots of crushed ice and a sweet drink (horrible stuff)	Lots of crushed ice and a sweet drink (horrible stuff)			scaffolding	lexical resource,meaning		
2021-03-03 08:27:50	student011	student	71	No, I don't )	No, I don't )						
2021-03-03 08:27:59	teacher008	teacher	72	Or, if you're a grown-up, lots of crushed ice, some grapefruit juice (for example) and a shot of vodka	Or, if you're a grown-up, lots of crushed ice, some grapefruit juice (for example) and a shot of vodka			scaffolding	lexical resource,meaning		
2021-03-03 08:28:36	teacher008	teacher	73	That's ok, you're not missing out!	That's ok, you're not missing out!						
2021-03-03 08:29:01	student011	student	74	It looks like Margarita cocktail	It looks like a Margarita cocktail						
2021-03-03 08:29:34	teacher008	teacher	75	Hmmm, I suppose that crushed ice on top of a Margarita is a bit like slush, yes!	Hmmm, I suppose that crushed ice on top of a Margarita is a bit like slush, yes!						
2021-03-03 08:29:35	student011	student	76	Doesn't it?	Doesn't it?	74.0					
2021-03-03 08:30:00	student011	student	77	actually I'm not a cocktail person )	actually I'm not a cocktail person )						
2021-03-03 08:30:11	student011	student	78	I'm not a guru ))	I'm not a guru ))						
2021-03-03 08:30:27	teacher008	teacher	79	Here in the UK it's a kid's drink, actually, there are lots of slushy machines	Here in the UK it's a kid's drink, actually, there are lots of slushy machines			scaffolding	lexical resource		
2021-03-03 08:30:45	teacher008	teacher	80	Maybe I should make some flavoured ice for slushies in the summer... Hmmm	Maybe I should make some flavoured ice for slushies in the summer... Hmmm						
2021-03-03 08:31:06	student011	student	81	flavoured ice?	flavoured ice?		4b	enquiry	lexical resource		
2021-03-03 08:31:32	teacher008	teacher	82	Yes, if you freeze some juice for example, or maybe some strawberry puree or some watermelon	Yes, if you freeze some juice for example, or maybe some strawberry puree or some watermelon			scaffolding	lexical resource		
2021-03-03 08:32:08	teacher008	teacher	83	Ah, this made me think of summer!	Ah, this made me think of summer!						
2021-03-03 08:32:22	student011	student	84	haha	haha						
2021-03-03 08:32:59	student011	student	85	Actually summer it's not my favorite season ) it's too hot here	Actually summer is not my favorite season ) it's too hot here		4c	topic development			
2021-03-03 08:34:13	teacher008	teacher	86	Ooh, I live for summer! Mind you, it doesn't get too hot in England (for me). It might be 30+ for a few days (called a 'heatwave' here), but that's it	Ooh, I live for summer! Mind you, it doesn't get too hot in England (for me). It might be 30+ for a few days (called a 'heatwave' here), but that's it						
2021-03-03 08:34:25	teacher008	teacher	87	What's your favourite season?	What's your favourite season?						
2021-03-03 08:35:06	student011	student	88	Maybe spring and autumn	Maybe spring and autumn						
2021-03-03 08:35:30	student011	student	89	I mean first half of autumn )	I mean the first half of autumn )						
2021-03-03 08:35:53	teacher008	teacher	90	Haha, yes, I imagine! It's summer for me, with all the fruit and berries.	Haha, yes, I imagine! It's summer for me, with all the fruit and berries.						
2021-03-03 08:35:57	student011	student	91	Because usually the second one looks like winter here )	Because usually the second one looks like winter here )						
2021-03-03 08:36:06	teacher008	teacher	92	Yes, pretty much!	Yes, pretty much!						
2021-03-03 08:36:24	student011	student	93	I like the weather. Not too cold and not too hot )	I like the weather. Not too cold and not too hot )						
2021-03-03 08:37:21	student011	student	94	But I like fruits, vegetables and berries in the summer as you like )	But I like the fruit, vegetables and berries in the summer as you do )						
2021-03-03 08:37:21	teacher008	teacher	95	And Kyiv is beautiful both in the spring and in the autumn!	And Kyiv is beautiful both in the spring and in the autumn!						
2021-03-03 08:38:07	teacher008	teacher	96	Ok, here are some words from your list!	Ok, here are some words from your list!		5.0	revision,exercise	lexical resource		
2021-03-03 08:38:10	teacher008	teacher	97	Branch out Staff Upside / downside Quaint To browse Affordable / unaffordable Get rid of	Branch out Staff Upside / downside Quaint To browse Affordable / unaffordable Get rid of						
2021-03-03 08:38:18	teacher008	teacher	98	Do you remember them all?	Do you remember them all?						
2021-03-03 08:38:38	teacher008	teacher	99	Sorry, there should be commas between them	Sorry, there should be commas between them	97.0		repair	writing		
2021-03-03 08:38:59	student011	student	100	hm	hm						
2021-03-03 08:39:03	teacher008	teacher	101	branch out, staff, upside, downside, quaint, to browse, affordable / unaffordable, to get rid of	branch out, staff, upside, downside, quaint, to browse, affordable / unaffordable, to get rid of						
2021-03-03 08:39:13	student011	student	102	are they from my list?? )	are they from my list?? )						
2021-03-03 08:39:19	teacher008	teacher	103	Yes :))	Yes :))						
2021-03-03 08:39:23	student011	student	104	Ah	Ah						
2021-03-03 08:39:26	student011	student	105	yes!	yes!						
2021-03-03 08:39:32	teacher008	teacher	106	Ok, which one means something positive about a situation?	Ok, which one means something positive about a situation?		5a	eliciting	lexical resource		
2021-03-03 08:39:33	student011	student	107	now I remember )	now I remember )						
2021-03-03 08:40:11	student011	student	108	upside? 0	upside? 0						
2021-03-03 08:40:18	teacher008	teacher	109	Yes!	Yes!						
2021-03-03 08:40:55	teacher008	teacher	110	What about 'to add a new service to your business'?	What about 'to add a new service to your business'?		5b	eliciting	lexical resource		
2021-03-03 08:41:18	student011	student	111	brunch out )	branch out )						
2021-03-03 08:41:30	teacher008	teacher	112	Yes, brAnch out	Yes, brAnch out			repair	writing		
2021-03-03 08:42:19	student011	student	113	yes!!	yes!!						
2021-03-03 08:42:20	teacher008	teacher	114	What about 'throw away / not have something you don't want'?	What about 'throw away / not have something you don't want'?		5c	eliciting	lexical resource		
2021-03-03 08:43:08	student011	student	115	to get rid of?	to get rid of?						
2021-03-03 08:43:12	teacher008	teacher	116	yes!	yes!						
2021-03-03 08:43:26	teacher008	teacher	117	Can you give me a definition for one of them, please? And I'll guess the word!	Can you give me a definition for one of them, please? And I'll guess the word!		5d	eliciting	lexical resource,meaning		
2021-03-03 08:43:55	student011	student	118	ok	ok						
2021-03-03 08:44:21	student011	student	119	People, who work in the company )	People who work in the company )						
2021-03-03 08:44:47	teacher008	teacher	120	staff!	staff!						
2021-03-03 08:44:51	teacher008	teacher	121	Cool! another one?	Cool! another one?						
2021-03-03 08:44:55	student011	student	122	Ok	Ok						
2021-03-03 08:45:16	student011	student	123	if you can have the thing. the thing is ______ for you )	if you can have the thing. the thing is ______ for you )						
2021-03-03 08:45:23	teacher008	teacher	124	affordable?	affordable?						
2021-03-03 08:45:57	student011	student	125	yes!	yes!						
2021-03-03 08:46:06	teacher008	teacher	126	Yes! if you have enought money to buy it	Yes! if you have enought money to buy it			scaffolding	lexical resource,meaning		
2021-03-03 08:46:17	student011	student	127	aha!	aha!						
2021-03-03 08:46:19	teacher008	teacher	128	Which one means 'strange and old-fashioned'?	Which one means 'strange and old-fashioned'?		5e	eliciting	lexical resource		
2021-03-03 08:46:31	student011	student	129	quaint	quaint						
2021-03-03 08:47:13	teacher008	teacher	130	Yaay, well done!	Yaay, well done!						
2021-03-03 08:47:29	teacher008	teacher	131	And if we browse at a shop / browse through a magazine, it means?	And if we browse at a shop / browse through a magazine, it means?		5f	eliciting	lexical resource,meaning		
2021-03-03 08:47:29	student011	student	132	)	)						
2021-03-03 08:47:59	student011	student	133	just browse?	just browse?						
2021-03-03 08:48:42	teacher008	teacher	134	It means you're looking at different things, maybe without buying anything	It means you're looking at different things, maybe without buying anything			scaffolding	lexical resource,meaning		
2021-03-03 08:49:03	teacher008	teacher	135	And browse through a book / magazine = go through it quickly, without reading properly	And browse through a book / magazine = go through it quickly, without reading properly			scaffolding	lexical resource,meaning		
2021-03-03 08:49:22	teacher008	teacher	136	Oh, and of course we browse the Internet	Oh, and of course we browse the Internet			scaffolding	lexical resource		
2021-03-03 08:49:27	student011	student	137	I see now. It was about definition )	I see now. It was about the definition )						
2021-03-03 08:49:37	teacher008	teacher	138	much more often than browse in a shop / through a book))	much more often than browse in a shop / through a book))	136.0					
2021-03-03 08:49:43	teacher008	teacher	139	Yes, sorry, I confused you a bit!	Yes, sorry, I confused you a bit!	137.0					
2021-03-03 08:50:19	teacher008	teacher	140	Ok, let's play a game! I will ask you a question using one of the words, and you reply using another one, ok?	Ok, let's play a game! I will ask you a question using one of the words, and you reply using another one, ok?		6.0	exercise,revision	lexical resource,writing		
2021-03-03 08:50:22	teacher008	teacher	141	branch out, staff, upside, downside, quaint, to browse, affordable / unaffordable, to get rid of	branch out, staff, upside, downside, quaint, to browse, affordable / unaffordable, to get rid of						
2021-03-03 08:50:29	teacher008	teacher	142	Here are the words again	Here are the words again						
2021-03-03 08:50:56	teacher008	teacher	143	Did you get rid of a lot of stuff when you were moving to your new flat?	Did you get rid of a lot of stuff when you were moving to your new flat?						
2021-03-03 08:51:59	student011	student	144	ok	ok						
2021-03-03 08:52:21	student011	student	145	I think we didn't throw away lots of stuff	I think we didn't throw away lots of stuff						
2021-03-03 08:53:25	teacher008	teacher	146	Ok, can you try to use another one of our words to answer? For example, yes, we got rid of some old clothes, that's an upside to moving to a new place! or something like that	Ok, can you try to use another one of our words to answer? For example, yes, we got rid of some old clothes, that's an upside to moving to a new place! or something like that			eliciting	lexical resource,writing		
2021-03-03 08:53:41	student011	student	147	Ah!	Ah!						
2021-03-03 08:53:47	student011	student	148	Ok, I see now	Ok, I see now						
2021-03-03 08:56:02	student011	student	149	We paid a lot to decorate our new flat so we it wasn't affordable to buy a new stuff also, so we did't get rid of a lot	We paid a lot to decorate our new flat so it wasn't affordable to buy a new stuff as well, so we did't get rid of a lot						
2021-03-03 08:56:22	teacher008	teacher	150	Lovely, makes sense!	Lovely, makes sense!						
2021-03-03 08:56:24	student011	student	151	* so it wasn't affordable	* so it wasn't affordable			repair			
2021-03-03 08:56:32	teacher008	teacher	152	Could you ask me something, using one of the words?	Could you ask me something, using one of the words?		6a	eliciting	lexical resource,writing		
2021-03-03 08:56:38	student011	student	153	ok )	ok )						
2021-03-03 08:57:36	student011	student	154	What the downsides of lockdown?	What are the downsides of lockdown?						
2021-03-03 08:57:38	student011	student	155	sorry	sorry						
2021-03-03 08:57:39	student011	student	156	))	))						
2021-03-03 08:57:57	student011	student	157	But I feel you need to complain )	But I feel you need to complain )						
2021-03-03 08:57:59	teacher008	teacher	158	Haha, ok!	Haha, ok!						
2021-03-03 08:58:50	teacher008	teacher	159	Not being able to have a proper haircut! I love going to hairdresser's, just sitting their waiting for my turn, browsing through some magazines	Not being able to have a proper haircut! I love going to hairdresser's, just sitting their waiting for my turn, browsing through some magazines						
2021-03-03 08:59:12	student011	student	160	Ah! I see!	Ah! I see!						
2021-03-03 08:59:30	teacher008	teacher	161	Ok, I think we've got time for one more	Ok, I think we've got time for one more		6b	eliciting	lexical resource,writing		
2021-03-03 08:59:40	teacher008	teacher	162	Do you think ALMA might branch out one day?	Do you think ALMA might branch out one day?						
2021-03-03 09:00:25	student011	student	163	did you manage it? I remember that you have decided to do it yourself?	did you manage it? I remember that you have decided to do it yourself?	160.0					
2021-03-03 09:00:54	teacher008	teacher	164	No, the solution so far is a ponytail! but I hate it	No, the solution so far is a ponytail! but I hate it						
2021-03-03 09:03:03	student011	student	165	I'm not sure ALMA might brunch out one day, maybe we just have to become bigger and concentrate on online education, because I thin it's our upside	I'm not sure ALMA might branch out one day, maybe we just have to become bigger and concentrate on online education, because I think it's our upside	162.0					
2021-03-03 09:03:10	student011	student	166	is it right?	is it right?		6c	enquiry	lexical resource		
2021-03-03 09:03:49	student011	student	167	like 'silnaya storona'?	like 'silnaya storona'?			non-English,enquiry	lexical resource,code switching		
2021-03-03 09:04:09	teacher008	teacher	168	Hmm, it's more of an advantage of a situation	Hmm, it's more of an advantage of a situation			scaffolding	lexical resource,meaning		
2021-03-03 09:04:23	teacher008	teacher	169	you mean it's ALMA's strength	you mean it's ALMA's strength			scaffolding	lexical resource,meaning		
2021-03-03 09:04:40	teacher008	teacher	170	Ok, I've got to let you go now! Great work today, thank you!	Ok, I've got to let you go now! Great work today, thank you!		7.0	closing			
2021-03-03 09:05:06	teacher008	teacher	171	I'll message you about the time for the next week, ok?	I'll message you about the time for the next week, ok?						
2021-03-03 09:05:37	student011	student	172	OK! see you! Thank you!	OK! see you! Thank you!						
2021-03-03 09:06:02	teacher008	teacher	173	My pleasure :) Bye!	My pleasure :) Bye!						B2
