timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-01-29 12:14:48	student014	student	26	I think politics should focus on organizing the vaccination program, not on finding a new prime minister...	I think politics should focus on organizing the vaccination program, not on finding a new prime minister...						
2021-01-29 12:15:11	teacher008	teacher	27	Yes, the timing is wrong!	Yes, the timing is wrong!						
2021-01-29 12:15:46	student014	student	28	Indeed...well, we shall see what happens	Indeed...well, we shall see what happens						
2021-01-29 12:16:14	teacher008	teacher	29	You've got two boys then? You said your second son...	You've got two boys then? You said your second son...	19.0	2c	topic development			
2021-01-29 12:17:14	student014	student	30	Yes, two little terminators	Yes, two little terminators						
2021-01-29 12:17:38	teacher008	teacher	31	Haha, yes, it's a truly wild age	Haha, yes, it's a truly wild age						
2021-01-29 12:17:48	student014	student	32	I mean: they are lovely...but they are really good at destroying stuff..especially when living confined at home	I mean: they are lovely...but they are really good at destroying stuff..especially when living confined at home						
2021-01-29 12:18:09	teacher008	teacher	33	Don't worry, I know what you mean	Don't worry, I know what you mean						
2021-01-29 12:18:53	student014	student	34	Haha, I see :)	Haha, I see :)						
2021-01-29 12:19:10	teacher008	teacher	35	I wonder if you're noticing any differences in how people parent in Austria compared to Italy	I wonder if you're noticing any differences in how people parent in Austria compared to Italy		3.0	topic opening			
2021-01-29 12:19:30	teacher008	teacher	36	I'm always curious about parenting culture in different countries	I'm always curious about parenting culture in different countries						
2021-01-29 12:20:01	student014	student	37	Well...I would say people in Italy tend to be over protective, here children are given more responsabilities...	Well...I would say people in Italy tend to be overprotective, here children are given more responsibilities...						
2021-01-29 12:20:36	teacher008	teacher	38	OK, interesting. Even at a young age?	OK, interesting. Even at a young age?						
2021-01-29 12:21:31	student014	student	39	Yes...I mean, nothing extreme as in Japan...but for example in Italy a 12 years old can't go home alone from school	Yes...I mean, nothing as extreme as in Japan...but for example in Italy a 12-year-old can't go home alone from school						
2021-01-29 12:21:43	student014	student	40	even if he/she lives in a little village...here this isn't the case	even if he/she lives in a little village...here this isn't the case						
2021-01-29 12:22:06	teacher008	teacher	41	Interesting!	Interesting!						
2021-01-29 12:22:39	student014	student	42	(I'd add this wasn't the case when I was young, but people sued school because some child had accidents while retouring home...and now no schools allows your child to go home alone until they are...I don't know, maybe 14...)	(I'd add this wasn't the case when I was young, but people sued a school because some child had accidents while returning home...and now no school allows your child to go home alone until they are...I don't know, maybe 14...)						
2021-01-29 12:22:57	teacher008	teacher	43	What I love about English parenting is growing weather-resistant children :) No matter what the weather is like outside, a child is expected to put their wellies on and play outside	What I love about English parenting is growing weather-resistant children :) No matter what the weather is like outside, a child is expected to put their wellies on and play outside		3a	topic development			
2021-01-29 12:23:28	student014	student	44	I would also say that here people tend to have children when they are a bit younger, an mothers remain home for up to 3 years...the welfare in Italy isn't this good	I would also say that here people tend to have children when they are a bit younger, and mothers remain home for up to 3 years...the welfare in Italy isn't this good		3b	topic development			
2021-01-29 12:23:57	student014	student	45	and I feld like a black sheep: having children before 30 is really rare nowadays, especially for people who went to university	and I felt like a black sheep: having children before 30 is really rare nowadays, especially for people who went to university						
2021-01-29 12:24:19	student014	student	46	Haha, also here they always go outiside when there is some light :)	Haha, here also they always go outiside when there is some light :)	43.0					
2021-01-29 12:24:21	teacher008	teacher	47	I see! I think here the expectation is that children are picked up from primary school, until the age of 11, but I'm not sure how it works with secondary. I see lots of children getting home on their own / with friends / cycling home on their own, in their secondary school uniforms	I see! I think here the expectation is that children are picked up from primary school, until the age of 11, but I'm not sure how it works with secondary. I see lots of children getting home on their own / with friends / cycling home on their own, in their secondary school uniforms	42.0					
2021-01-29 12:24:31	student014	student	48	I wouldn't say that happens in Italy (on average)	I wouldn't say that happens in Italy (on average)						
2021-01-29 12:24:53	teacher008	teacher	49	Is it early for Italy? or for Austria?	Is it early for Italy? or for Austria?	45.0					
2021-01-29 12:25:47	student014	student	50	For Italy!	For Italy!						
2021-01-29 12:26:32	student014	student	51	When my wife went to the birththing class she was the youngest, the second youngest was 4 years older than her...and most women were in their late thirties or fourties..	When my wife went to the antenatal class she was the youngest, the second youngest was 4 years older than her...and most women were in their late thirties or fourties..						
2021-01-29 12:26:47	student014	student	52	(all of them at their first pregnancy)	(all of them at their first pregnancy)						
2021-01-29 12:27:22	teacher008	teacher	53	Wow, interesting!	Wow, interesting!						
2021-01-29 12:28:20	teacher008	teacher	54	A thing that annoys me about parenting in the UK is that it's very learning theory-based. The idea that a child needs to be taught, well, everything, rather than allowed to mature into a more civilized creature	A thing that annoys me about parenting in the UK is that it's very learning theory-based. The idea that a child needs to be taught, well, everything, rather than allowed to mature into a more civilized creature		3c	topic development			
2021-01-29 12:28:53	student014	student	55	I can see how that plays with the British spirit of order and discipline..haha...	I can see how that plays out with the British spirit of order and discipline..haha...						
2021-01-29 12:28:59	teacher008	teacher	56	Here I must say that I study developmental psychology, so I've been thinking and reading about this a lot.	Here I must say that I study developmental psychology, so I've been thinking and reading about this a lot.	54.0					
2021-01-29 12:29:13	teacher008	teacher	57	Yes, this is very very British, very John Locke	Yes, this is very very British, very John Locke	55.0					
2021-01-29 12:29:21	teacher008	teacher	58	Would you say Italy is different?	Would you say Italy is different?		3d	topic development			
2021-01-29 12:30:10	student014	student	59	Hmm... I don't know what 'very John Locke' means...is this a saying or is he a very well known gentleman?	Hmm... I don't know what 'very John Locke' means...is this a saying or is he a very well known gentleman?	57.0	3e	enquiry	lexical resource,world knowledge		
2021-01-29 12:30:51	student014	student	60	Yes, I would say that on average people in Italy listen to all the whimsical requests of their children...so they sort of feed the non-civilized part of their children...	Yes, I would say that on average people in Italy listen to all the whimsical requests of their children...so they sort of feed the non-civilized part of their children...	58.0					
2021-01-29 12:31:14	teacher008	teacher	61	Probably not outside the UK! He was a 17th century philosopher who was the founder of learning theory, with his idea of 'tabula rasa'	Probably not outside the UK! He was a 17th century philosopher who was the founder of learning theory, with his idea of 'tabula rasa'	59.0		scaffolding	world knowledge		
2021-01-29 12:31:32	teacher008	teacher	62	and how to teach and train children to be good members of society and well-rounded people	and how to teach and train children to be good members of society and well-rounded people						
2021-01-29 12:31:38	student014	student	63	Of corse not everyone, but I have seen many spoiled children...	Of course not everyone, but I have seen many spoiled children...	60.0					
2021-01-29 12:32:08	student014	student	64	Oh, now I recall! I studied something about him in philosophy, but I didn't think about how this translates into bringing up children!	Oh, now I recall! I studied something about him in philosophy, but I didn't think about how this translates into bringing up children!	62.0					
2021-01-29 12:32:54	teacher008	teacher	65	Ah, fascinating stuff! Anyway, I've got to stop myself here and take you back to vocabulary practice	Ah, fascinating stuff! Anyway, I've got to stop myself here and take you back to vocabulary practice	63.0					
2021-01-29 12:33:32	teacher008	teacher	66	Yes, it's only recently that I've realized what tremendous effect philosophers have on our everyday life, by forming concepts in people's heads	Yes, it's only recently that I've realized what tremendous effect philosophers have on our everyday life, by forming concepts in people's heads	64.0					
2021-01-29 12:35:01	teacher008	teacher	67	Have you had a chance to read the article on classes?	Have you had a chance to read the article on classes?		4.0	exercise	reading	website	
2021-01-29 12:35:15	student014	student	68	I remember interdisciplinarity was a big 'idea' during high school for teachers...but they never really managed to show us how their subjects extended well beyond their lectures and affected other subjects or other aspects of human life...	I remember interdisciplinarity was a big 'idea' during high school for teachers...but they never really managed to show us how their subjects extended well beyond their lectures and affected other subjects or other aspects of human life...	66.0					
2021-01-29 12:35:16	teacher008	teacher	69	I feel very Marxist when I say that...	I feel very Marxist when I say that...	67.0					
2021-01-29 12:36:05	student014	student	70	Haha, I see...unfortunately I had only time to read the comment that opened the can of worms..	Haha, I see...unfortunately I only had the time to read the comment that opened the can of worms..						
2021-01-29 12:36:09	teacher008	teacher	71	Ha, yes, they still had to follow the same curriculum I guess	Ha, yes, they still had to follow the same curriculum I guess	68.0					
2021-01-29 12:36:27	teacher008	teacher	72	No worries! good use of the idiom :)	No worries! good use of the idiom :)	70.0					
2021-01-29 12:36:46	teacher008	teacher	73	Ok, I'll be sending you bits of comments and we can focus on the vocabulary, ok?	Ok, I'll be sending you bits of comments and we can focus on the vocabulary, ok?						
2021-01-29 12:36:59	student014	student	74	Okay, great!	Okay, great!						
2021-01-29 12:37:09	teacher008	teacher	75	I think part of the issue is that we don't live in an age any more where whether you are working class or middle class is a very clear cut and obvious thing. Fifty years ago you could have told by someone's dress, address, and job title. now, not so much. Being 'working class' no longer means you're going down the pit each day, and being middle class no longer means having a house in the suburbs and going to work in a suit, so it's no surprise that class has become less solidly defined and more about self perception.	I think part of the issue is that we don't live in an age any more where whether you are working class or middle class is a very clear cut and obvious thing. Fifty years ago you could have told by someone's dress, address, and job title. now, not so much. Being 'working class' no longer means you're going down the pit each day, and being middle class no longer means having a house in the suburbs and going to work in a suit, so it's no surprise that class has become less solidly defined and more about self perception.		4a	exercise	reading,lexical resource	website	
2021-01-29 12:37:26	teacher008	teacher	76	Did we talk about 'clear cut' last time? I can't remember	Did we talk about 'clear cut' last time? I can't remember			eliciting	lexical resource		
2021-01-29 12:37:45	student014	student	77	I am pretty sure we didn't	I am pretty sure we didn't						
2021-01-29 12:38:01	teacher008	teacher	78	Yes, sure, just the can of worms :)	Yes, sure, just the can of worms :)						
2021-01-29 12:38:22	student014	student	79	It refers to a situation where two things are strongly separated or divided, right?	It refers to a situation where two things are strongly separated or divided, right?			enquiry	lexical resource,meaning		
2021-01-29 12:38:26	teacher008	teacher	80	a clear cut distinction = very intuitive and a good expression!	a clear cut distinction = very intuitive and a good expression!	78.0		scaffolding	lexical resource		
2021-01-29 12:38:42	teacher008	teacher	81	Yes, where you can clearly see the distinction	Yes, where you can clearly see the distinction	79.0		scaffolding	lexical resource,meaning		
2021-01-29 12:39:04	student014	student	82	I see...well, the meaning is quite apparent in this case :)	I see...well, the meaning is quite apparent in this case :)						
2021-01-29 12:39:15	teacher008	teacher	83	For example, children believe there are goodies and badies, but when a person grows up, they usually realize that it's not that clear cut	For example, children believe there are goodies and badies, but when a person grows up, they usually realize that it's not that clear cut			scaffolding	lexical resource		
2021-01-29 12:40:48	teacher008	teacher	84	Hmm, is it badies or baddies? I guess there must be a double dd. I've realized I've never seen this word written down, but my son says it a lot	Hmm, is it badies or baddies? I guess there must be a double dd. I've realized I've never seen this word written down, but my son says it a lot			repair	writing		
2021-01-29 12:41:39	teacher008	teacher	85	Ok, moving on, I was wondering how you understand 'going down the pit each day'? It's not an idiom, more like a cultural thing	Ok, moving on, I was wondering how you understand 'going down the pit each day'? It's not an idiom, more like a cultural thing		4b	eliciting	lexical resource,meaning		
2021-01-29 12:42:17	student014	student	86	Sorry, I had to go outside one sec	Sorry, I had to go outside one sec		5.0	disruption			
2021-01-29 12:42:27	teacher008	teacher	87	no worries, I'll give you a minute to catch up	no worries, I'll give you a minute to catch up						
2021-01-29 12:43:26	student014	student	88	baddies..haha, I see...indeed, the distinction between good and bad people is not as clear cut as it is in movies...	baddies..haha, I see...indeed, the distinction between good and bad people is not as clear cut as it is in movies...	84.0					
2021-01-29 12:43:43	student014	student	89	Hmm...does it mean to go to a very bad job? Something you don't like?	Hmm...does it mean to go to a very bad job? Something you don't like?	85.0		enquiry	lexical resource,meaning		
2021-01-29 12:43:53	student014	student	90	I think I have read it before...but never understood its meaning	I think I have read it before...but never understood its meaning						
2021-01-29 12:44:23	teacher008	teacher	91	They mean going down the mine, to work	They mean going down the mine, to work			scaffolding	lexical resource		
2021-01-29 12:44:27	teacher008	teacher	92	like a coal mine	like a coal mine						
2021-01-29 12:44:59	student014	student	93	Oh, okay...well now I can see why they use the word 'pit'	Oh, okay...well now I can see why they use the word 'pit'						
2021-01-29 12:45:00	teacher008	teacher	94	The idea is, you don't have to be a miner or a builder to be working class these days	The idea is, you don't have to be a miner or a builder to be working class these days			scaffolding	reading,lexical resource		
2021-01-29 12:45:22	teacher008	teacher	95	Yes, like I say, it's not an idiom, just a cultural thing. I guess in Italy too?	Yes, like I say, it's not an idiom, just a cultural thing. I guess in Italy too?						
2021-01-29 12:45:53	student014	student	96	No, I don't think we have anything similar...	No, I don't think we have anything similar...						
2021-01-29 12:46:31	student014	student	97	and well, Italy doesn't have many mines so we have little references to mines in our culture...	and well, Italy doesn't have many mines so we have few references to mines in our culture...						
2021-01-29 12:46:36	teacher008	teacher	98	Just a week ago, I would have happily said that there aren't many mines left in the UK at all, but they've just approved the building of a new one. It beats me why, considering they are trying to cut down on emissions	Just a week ago, I would have happily said that there aren't many mines left in the UK at all, but they've just approved the building of a new one. It beats me why, considering they are trying to cut down on emissions						
2021-01-29 12:46:59	teacher008	teacher	99	a new coal mine that is	a new coal mine that is						
2021-01-29 12:47:23	student014	student	100	Oh...indeed, that's disturbing...	Oh...indeed, that's disturbing...						
2021-01-29 12:47:58	teacher008	teacher	101	Yes, very!	Yes, very!						
2021-01-29 12:48:08	teacher008	teacher	102	Ok, here's another piece	Ok, here's another piece		4c	exercise	lexical resource,reading	website	
2021-01-29 12:48:12	teacher008	teacher	103	The reasons that middle class people would try to play up proletarian origins seem accurate.	The reasons that middle class people would try to play up proletarian origins seem accurate.						
2021-01-29 12:48:24	teacher008	teacher	104	play up	play up						
2021-01-29 12:49:04	teacher008	teacher	105	vs. play down	vs. play down						
2021-01-29 12:49:07	student014	student	106	Oh that's new...the closest thing I can think of is 'making up', are the two meaning related?	Oh that's new...the closest thing I can think of is 'making up', are the two meanings related?						
2021-01-29 12:49:20	student014	student	107	no, if there is play up and play down they clearly aren't...	no, if there is play up and play down they clearly aren't...						
2021-01-29 12:49:33	student014	student	108	does it mean to make something apparent vs hiding it	does it mean to make something apparent vs. hiding it?			enquiry	lexical resource,meaning		
2021-01-29 12:49:38	teacher008	teacher	109	Hmm, not exactly. If you play something up, you exaggerate.	Hmm, not exactly. If you play something up, you exaggerate.			scaffolding	lexical resource,meaning		
2021-01-29 12:49:38	student014	student	110	As in the proletarian origin?	As in the proletarian origin?						
2021-01-29 12:50:18	teacher008	teacher	111	For example, someone whose mother was a scientist and whose father was a builder could only choose to mention their father's job	For example, someone whose mother was a scientist and whose father was a builder could only choose to mention their father's job			scaffolding	lexical resource		
2021-01-29 12:50:29	teacher008	teacher	112	and that's playing up their working class background	and that's playing up their working class background			scaffolding	lexical resource		
2021-01-29 12:50:35	student014	student	113	I see...	I see...						
2021-01-29 12:50:52	student014	student	114	Oh, okay...so 'Some people believe the governments are playing up the current covid situation. Little they know that many governments actually played it down...China for example'	Oh, okay...so 'Some people believe the governments are playing up the current covid situation. Little do they know that many governments actually played it down...China for example'						
2021-01-29 12:50:55	teacher008	teacher	115	Or, they could only mention their mother's job, and then they are playing down their working class background!	Or, they could only mention their mother's job, and then they are playing down their working class background!	113.0					
2021-01-29 12:50:57	student014	student	116	(as an example)	(as an example)						
2021-01-29 12:51:13	teacher008	teacher	117	Yes, exactly, excellent example!	Yes, exactly, excellent example!	114.0					
2021-01-29 12:51:18	teacher008	teacher	118	Little ___ they know that...	Little ___ they know that...		4d	eliciting,repair	grammatical resource		
2021-01-29 12:52:09	student014	student	119	do	do						
2021-01-29 12:52:10	student014	student	120	?	?						
2021-01-29 12:52:22	teacher008	teacher	121	Yes, absolutely! You knew that, right? The inversion	Yes, absolutely! You knew that, right? The inversion						
2021-01-29 12:53:04	student014	student	122	Yes, but for some reasons I completely removed it from the sentence...	Yes, but for some reasons I completely removed it from the sentence...						
2021-01-29 12:53:33	teacher008	teacher	123	No worries, it happens. I'm just trying to see whether you'd like any explanation from me or whether you've got it	No worries, it happens. I'm just trying to see whether you'd like any explanation from me or whether you've got it						
2021-01-29 12:53:45	teacher008	teacher	124	Ok, I think we'll manage one more today! This comment:	Ok, I think we'll manage one more today! This comment:		4e	exercise	lexical resource,reading	website	
2021-01-29 12:53:48	teacher008	teacher	125	I'm 'middle class' by classic definition. In reality, that meant I had educated parents, a nice stable home. I had a good education, but my parents didn't give me a leg up beyond that - I didn't benefit from connections, or even money, particularly (we weren't hugely well off). None of that is meant to be a hard luck/self made man story, I had a good start.	I'm 'middle class' by classic definition. In reality, that meant I had educated parents, a nice stable home. I had a good education, but my parents didn't give me a leg up beyond that - I didn't benefit from connections, or even money, particularly (we weren't hugely well off). None of that is meant to be a hard luck/self made man story, I had a good start.						
2021-01-29 12:54:15	teacher008	teacher	126	Can you spot a nice idiom?	Can you spot a nice idiom?						
2021-01-29 12:54:27	student014	student	127	give a leg up	give a leg up						
2021-01-29 12:54:50	teacher008	teacher	128	Yes, exactly. Also very intuitive	Yes, exactly. Also very intuitive						
2021-01-29 12:55:09	teacher008	teacher	129	If you're helping your one-year-old climb onto a sofa, you're giving them a leg up	If you're helping your one-year-old climb onto a sofa, you're giving them a leg up			scaffolding	lexical resource,meaning		
2021-01-29 12:55:10	student014	student	130	It means to help someone?	It means to help someone?			enquiry	lexical resource,meaning		
2021-01-29 12:55:42	teacher008	teacher	131	And metaphorically, if you're sending them to a better school, paying for university, pulling a few strings so that they can get a nice job etc. etc.	And metaphorically, if you're sending them to a better school, paying for university, pulling a few strings so that they can get a nice job etc. etc.			scaffolding	lexical resource,meaning		
2021-01-29 12:55:48	student014	student	132	I see :)	I see :)						
2021-01-29 12:56:01	teacher008	teacher	133	To help, in a way that gives them an advantage they can move from	To help, in a way that gives them an advantage they can move from	130.0		scaffolding	lexical resource,meaning		
2021-01-29 12:56:25	teacher008	teacher	134	Is 'pull a few strings' familiar?	Is 'pull a few strings' familiar?		4f	eliciting	lexical resource,meaning		
2021-01-29 12:57:10	student014	student	135	Yes...that means to use some of your connections in order to obtain something	Yes...that means to use some of your connections in order to obtain something						
2021-01-29 12:57:13	student014	student	136	right?	right?						
2021-01-29 12:57:17	teacher008	teacher	137	Yes, absolutely!	Yes, absolutely!						
2021-01-29 12:58:10	teacher008	teacher	138	Ok! Let's see what we've got for next week. Are Monday and Wednesday still no good for you? Because I could offer you a class at 9 am...	Ok! Let's see what we've got for next week. Are Monday and Wednesday still no good for you? Because I could offer you a class at 9 am...		6.0	closing			
2021-01-29 12:58:29	student014	student	139	Monday is still not good	Monday is still not good						
2021-01-29 12:58:40	student014	student	140	Maybe on Wednesday we can do it	Maybe on Wednesday we can do it						
2021-01-29 12:58:58	teacher008	teacher	141	Wednesday 9 am? Would this be ok?	Wednesday 9 am? Would this be ok?						
2021-01-29 12:59:23	student014	student	142	Okay	Okay						
2021-01-29 12:59:38	student014	student	143	Then see you on Wednesday :) And thank you for the lesson!	Then see you on Wednesday :) And thank you for the lesson!						
2021-01-29 12:59:42	student014	student	144	Have a nice weekend!	Have a nice weekend!						
2021-01-29 12:59:45	teacher008	teacher	145	Lovely, thank you! I do appreciate you accommodating this	Lovely, thank you! I do appreciate you accommodating this						
2021-01-29 13:00:04	teacher008	teacher	146	Hope the madness will be over in March! Have a lovely weekend, thank you!	Hope the madness will be over in March! Have a lovely weekend, thank you!						
2021-01-29 13:00:21	student014	student	147	Me too! Thank you again and bye :)	Me too! Thank you again and bye :)						C2
