timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-01-26 13:47:17	student009	student	51	yes	yes						
2021-01-26 13:47:44	teacher008	teacher	52	That's a shame! I'm still friends with my former deskmate	That's a shame! I'm still friends with my former deskmate						
2021-01-26 13:49:24	teacher008	teacher	53	We're also thinking about a big purchase. A car!	We're also thinking about a big purchase. A car!		3.0	topic opening			
2021-01-26 13:49:44	student009	student	54	cool!	cool!						
2021-01-26 13:49:46	teacher008	teacher	55	I think we will buy one when this lockdown finishes, whenever it is (probably in the spring)	I think we will buy one when this lockdown finishes, whenever it is (probably in the spring)						
2021-01-26 13:50:05	teacher008	teacher	56	We'd like a hybrid one. Do you know what I mean by a hybrid car?	We'd like a hybrid one. Do you know what I mean by a hybrid car?						
2021-01-26 13:50:11	student009	student	57	which one do you want to buy?	which one do you want to buy?	55.0					
2021-01-26 13:50:14	student009	student	58	no	no	56.0					
2021-01-26 13:51:04	teacher008	teacher	59	It runs off petrol and electricity. While it runs off petrol, the electric battery gets charged and it can continue on electricity. And when it runs out of electricity, it switches back to petrol	It runs off petrol and electricity. While it runs off petrol, the electric battery gets charged and it can continue on electricity. And when it runs out of electricity, it switches back to petrol						
2021-01-26 13:51:20	teacher008	teacher	60	A bit greener and more economical than just a petrol one	A bit greener and more economical than just a petrol one						
2021-01-26 13:51:54	student009	student	61	nice	nice						
2021-01-26 13:52:35	student009	student	62	of course only electricity would be better, but it costd a lot	of course only electricity would be better, but it costs a lot						
2021-01-26 13:52:35	teacher008	teacher	63	Yes, it's so tempting to buy a car because we have gone completely stir crazy in this lockdown	Yes, it's so tempting to buy a car because we have gone completely stir crazy in this lockdown	61.0					
2021-01-26 13:53:30	teacher008	teacher	64	Do you know 'stir-crazy'? It means annoyed and upset because you have to stay inside all the time	Do you know 'stir-crazy'? It means annoyed and upset because you have to stay inside all the time		3a	scaffolding	lexical resource		
2021-01-26 13:53:50	student009	student	65	i didn't knoe	I didn't know						
2021-01-26 13:54:06	teacher008	teacher	66	It's a good authentic expression, you should try it on <ANOTHER TEACHER>:)	It's a good authentic expression, you should try it on <ANOTHER TEACHER> :)						
2021-01-26 13:54:38	teacher008	teacher	67	But of course, at the moment we aren't allowed to go anywhere anyway	But of course, at the moment we aren't allowed to go anywhere anyway	63.0					
2021-01-26 13:54:57	student009	student	68	My grammat is better after our lessons, so sometimes it helps)	My grammar is better after our lessons, so sometimes it helps)		3b	topic development			
2021-01-26 13:55:19	student009	student	69	our lockdown finished 2 days ago(	our lockdown finished 2 days ago(		3c	topic development			
2021-01-26 13:55:23	teacher008	teacher	70	Oh I'm glad you're feeling the effect!	Oh I'm glad you're feeling the effect!	68.0					
2021-01-26 13:55:40	teacher008	teacher	71	Oh really, I didn't realize! Are you back at school then?	Oh really, I didn't realize! Are you back at school then?	69.0					
2021-01-26 13:55:48	student009	student	72	yes	yes						
2021-01-26 13:55:55	student009	student	73	that's sad	that's sad						
2021-01-26 13:56:08	teacher008	teacher	74	Sorry to hear that!	Sorry to hear that!						
2021-01-26 13:56:29	teacher008	teacher	75	My son is also prefers the lockdown to school	My son is also prefers the lockdown to school						
2021-01-26 13:56:45	student009	student	76	our government knows that coronavirud spread is very big now in Ukraine, but they don't to anything!	our government knows that the coronavirus spread is very fast now in Ukraine, but they aren't doing anything!						
2021-01-26 13:56:48	teacher008	teacher	77	*oops! Which word do I not need in this sentence?	*oops! Which word do I not need in this sentence?	75.0	3d	eliciting,repair	grammatical resource		
2021-01-26 13:57:24	student009	student	78	is	is						
2021-01-26 13:57:35	teacher008	teacher	79	That's right :)	That's right :)						
2021-01-26 13:57:43	teacher008	teacher	80	Really? This is so frustrating!!	Really? This is so frustrating!!	76.0					
2021-01-26 13:58:49	student009	student	81	even with schools! a lot of our teachers were ill, and our principal didn't want to close the school because we are gYmNaSiUm	even with schools! a lot of our teachers were ill, and our principal didn't want to close the school because we are a gymnasium						
2021-01-26 13:59:27	teacher008	teacher	82	Ha, it doesn't make you immune to the virus, does it?	Ha, it doesn't make you immune to the virus, does it?						
2021-01-26 13:59:41	student009	student	83	maybe	maybe						
2021-01-26 13:59:55	teacher008	teacher	84	It's such a tricky thing with the word 'gymnasium' in English. Do you know what it means?	It's such a tricky thing with the word 'gymnasium' in English. Do you know what it means?		4.0	topic opening,eliciting	lexical resource,meaning		
2021-01-26 14:00:29	student009	student	85	no	no						
2021-01-26 14:00:59	teacher008	teacher	86	It means 'a gym'. A place where people go to do sports!	It means 'a gym'. A place where people go to do sports!			scaffolding	lexical resource,meaning		
2021-01-26 14:01:07	student009	student	87	oh	oh						
2021-01-26 14:01:24	student009	student	88	i know gym	I know 'gym'						
2021-01-26 14:01:32	teacher008	teacher	89	And a school which offer more advanced teaching is a grammar school or an academy	And a school which offer more advanced teaching is a grammar school or an academy			scaffolding	lexical resource,meaning		
2021-01-26 14:01:43	teacher008	teacher	90	Yes, of course, you do. It's a short for gymnasium!	Yes, of course, you do. It's a short for gymnasium!	88.0					
2021-01-26 14:01:51	teacher008	teacher	91	*sorry, which offerS	*sorry, which offerS	89.0		repair	writing		
2021-01-26 14:02:14	student009	student	92	ok	ok						
2021-01-26 14:02:26	teacher008	teacher	93	Do you remember what we call words that sound similar in different languages but mean different things?	Do you remember what we call words that sound similar in different languages but mean different things?		4a	eliciting,revision	lexical resource,meta knowledge		
2021-01-26 14:03:13	student009	student	94	forgot	forgot						
2021-01-26 14:03:19	teacher008	teacher	95	false friends, right?	false friends, right?			scaffolding,revision	lexical resource,meta knowledge		
2021-01-26 14:03:20	student009	student	96	sorry	sorry						
2021-01-26 14:03:23	student009	student	97	yes	yes						
2021-01-26 14:03:29	teacher008	teacher	98	no worries	no worries						
2021-01-26 14:04:14	teacher008	teacher	99	I also studied at a gymnasium, but it's best not to say it to English speakers :) They will think you went to a gym instead of a school!	I also studied at a gymnasium, but it's best not to say it to English speakers :) They will think you went to a gym instead of a school!						
2021-01-26 14:04:22	student009	student	100	heh	heh						
2021-01-26 14:05:45	teacher008	teacher	101	Ok, let's have a look back at our text about the brain!	Ok, let's have a look back at our text about the brain!		5.0	exercise,revision	lexical resource,meaning		
2021-01-26 14:06:12	teacher008	teacher	102	I'll give you a word from the previous class and you try to remember what it means, ok?	I'll give you a word from the previous class and you try to remember what it means, ok?						
2021-01-26 14:06:16	teacher008	teacher	103	neuroscience	neuroscience			eliciting,revision	lexical resource,meaning		
2021-01-26 14:07:17	student009	student	104	science about neurons	the science of neurons						
2021-01-26 14:07:37	student009	student	105	about our brains	of our brains						
2021-01-26 14:08:28	teacher008	teacher	106	yes, about the nervous system (which a brain is a part of)	yes, about the nervous system (which a brain is a part of)						
2021-01-26 14:08:34	teacher008	teacher	107	a hemisphere	a hemisphere		5a	eliciting,revision	lexical resource,meaning		
2021-01-26 14:10:29	teacher008	teacher	108	If you don't remember, just say so, ok?	If you don't remember, just say so, ok?						
2021-01-26 14:11:18	student009	student	109	oy wait	oy wait						
2021-01-26 14:11:24	teacher008	teacher	110	ok	ok						
2021-01-26 14:11:29	student009	student	111	i didn't see it	I didn't see it						
2021-01-26 14:11:44	teacher008	teacher	112	no worries	no worries						
2021-01-26 14:11:52	student009	student	113	a half of our brain	a half of our brain						
2021-01-26 14:13:00	teacher008	teacher	114	Yes, exactly. The left and the right hemisphere. It comes from the Greek language where 'hemi' is 'half' and 'sphere' is, well you can guess it :)	Yes, exactly. The left and the right hemisphere. It comes from the Greek language where 'hemi' is 'half' and 'sphere' is, well you can guess it :)			scaffolding	lexical resource,world knowledge		
2021-01-26 14:13:32	teacher008	teacher	115	a round object	a round object			scaffolding	lexical resource,world knowledge		
2021-01-26 14:13:45	teacher008	teacher	116	Ok, next one! Do you remember 'a lobe'?	Ok, next one! Do you remember 'a lobe'?		5b	eliciting,revision	lexical resource,meaning		
2021-01-26 14:15:10	student009	student	117	hm	hm						
2021-01-26 14:15:13	student009	student	118	no	no						
2021-01-26 14:15:35	teacher008	teacher	119	it's a part of an organ, for example a part of the brain	it's a part of an organ, for example a part of the brain			scaffolding,revision	lexical resource,meaning		
2021-01-26 14:16:06	teacher008	teacher	120	And one last! Scientists believe that humans _____ from primates. (the verb for changing over a long period of time)	And one last! Scientists believe that humans _____ from primates. (the verb for changing over a long period of time)		5c	eliciting,revision	lexical resource		
2021-01-26 14:17:12	student009	student	121	evolve	evolve						
2021-01-26 14:17:25	teacher008	teacher	122	Yes, well done!	Yes, well done!						
2021-01-26 14:17:56	teacher008	teacher	123	Ok, could you go back to the text (the link is in your Skype), read it again and decide whether these sentences are true or false	Ok, could you go back to the text (the link is in your Skype), read it again and decide whether these sentences are true or false		6.0	exercise	reading		
2021-01-26 14:18:10	teacher008	teacher	124	1. A person’s brain is fully formed when they are 20 years old. 2. An amygdala is involved in thinking and calculating. 3. Neurotransmitters are chemical messengers in our bodies. 4. The effect of dopamine on behaviour is negative. 5. A teenage brain is not as good at judgement and impulse control as an adult brain.	1. A person’s brain is fully formed when they are 20 years old. 2. An amygdala is involved in thinking and calculating. 3. Neurotransmitters are chemical messengers in our bodies. 4. The effect of dopamine on behaviour is negative. 5. A teenage brain is not as good at judgement and impulse control as an adult brain.						
2021-01-26 14:21:38	student009	student	125	1. false 2. false 3.true 4. false 5.false	1. false 2. false 3. true 4. false 5. false						
2021-01-26 14:21:50	teacher008	teacher	126	Ok, why is (1) false?	Ok, why is (1) false?		6a	eliciting	reading		
2021-01-26 14:23:27	student009	student	127	it is fully formed at 25	it is fully formed at 25						
2021-01-26 14:24:26	teacher008	teacher	128	it's still forming 'well into your early twenties', right? Maybe there is no clear limit, it doesn't say it's formed at 25	it's still forming 'well into your early twenties', right? Maybe there is no clear limit, it doesn't say it's formed at 25						
2021-01-26 14:24:36	teacher008	teacher	129	But the statement was false :)	But the statement was false :)						
2021-01-26 14:24:40	teacher008	teacher	130	What about the second one?	What about the second one?		6b	eliciting	reading		
2021-01-26 14:25:05	student009	student	131	amygdalae are involved in experiencing emotions	amygdalae are involved in experiencing emotions						
2021-01-26 14:25:20	teacher008	teacher	132	Yes, correct!	Yes, correct!						
2021-01-26 14:25:37	teacher008	teacher	133	The third one is indeed true. What about dopamine, number 4?	The third one is indeed true. What about dopamine, number 4?		6c	eliciting	reading		
2021-01-26 14:26:39	student009	student	134	Dopamine motivates us to do things, to feel interested in life, to seek out new experiences.	Dopamine motivates us to do things, to feel interested in life, to seek out new experiences.						
2021-01-26 14:26:55	teacher008	teacher	135	Ah, so not all negative, right?	Ah, so not all negative, right?						
2021-01-26 14:27:13	teacher008	teacher	136	and number 5? why is it false?	and number 5? why is it false?		6d	eliciting	reading		
2021-01-26 14:28:37	student009	student	137	oy it is true	oy it is true						
2021-01-26 14:28:49	teacher008	teacher	138	Haha, yes, it is! well done!	Haha, yes, it is! well done!						
2021-01-26 14:29:03	student009	student	139	Back to the lobes, in the teenage brain, the frontal lobe, which is responsible for problem solving, judgement and impulse control, isn't fully developed, so because you're dealing with heightened emotions before you've developed ways of putting the brakes on, you may sometimes be feeling a little out of control…	Back to the lobes, in the teenage brain, the frontal lobe, which is responsible for problem solving, judgement and impulse control, isn't fully developed, so because you're dealing with heightened emotions before you've developed ways of putting the brakes on, you may sometimes be feeling a little out of control…						
2021-01-26 14:29:12	teacher008	teacher	140	Correct!	Correct!						
2021-01-26 14:29:50	teacher008	teacher	141	Ok, thank you very much, I've got let you go. Shall we say same time next week? next Tuesday 3.30 pm?	Ok, thank you very much, I've got let you go. Shall we say same time next week? next Tuesday 3.30 pm?		7.0	closing			
2021-01-26 14:30:20	student009	student	142	thank you for tge lesson! what about Friday?	Thank you for the lesson! what about Friday?			enquiry			
2021-01-26 14:30:55	teacher008	teacher	143	Oh, I can't do Friday this week, sorry! because of the lockdown. I hope in a couple of weeks we will be able to do two lessons a week again!	Oh, I can't do Friday this week, sorry! because of the lockdown. I hope in a couple of weeks we will be able to do two lessons a week again!						
2021-01-26 14:31:10	student009	student	144	okay, bye!	okay, bye!						
2021-01-26 14:31:21	teacher008	teacher	145	Ok, take care!	Ok, take care!						B2
